dataset,epoch,train_loss,validation_loss,validation_precision@20,validation_mrr@20,epoch_seconds,train_examples,validation_examples,test_examples,model,iteration,folder,learning_rate
Diginetica,3,6.008290231045523,5.953098671201725,46.21874435348242,16.207684206959602,751.6589119434357,647523,71947,60858,GAT-TAGNN,5,results-5,0.0005
Diginetica,4,5.148633155843845,5.679077173191649,49.95621777141507,17.4444509536421,752.7499876022339,647523,71947,60858,GAT-TAGNN,5,results-5,0.0005
Diginetica,5,4.918839630192151,5.628576201256075,50.80267419072373,17.64504062075137,752.4307301044464,647523,71947,60858,GAT-TAGNN,5,results-5,0.0005
Diginetica,6,4.7745068913547755,5.673678007129434,51.075096946363296,17.79050545882855,770.9624915122986,647523,71947,60858,GAT-TAGNN,5,results-5,0.00025
Diginetica,7,4.440688953676133,5.682379585907243,51.692217882608034,18.235213328384084,749.0442712306976,647523,71947,60858,GAT-TAGNN,5,results-5,0.00025
Diginetica,8,4.3394885618514145,5.749648883632469,51.22798726840591,18.083722227510837,747.296680688858,647523,71947,60858,GAT-TAGNN,5,results-5,0.00025
Diginetica,9,4.2686166053509975,5.805543670691146,51.00004169736056,17.89092687655352,747.817985534668,647523,71947,60858,GAT-TAGNN,5,results-5,0.000125
Diginetica,10,4.052482128155829,5.882859783261948,51.14459254729176,18.100734193580173,746.7360982894897,647523,71947,60858,GAT-TAGNN,5,results-5,0.000125
Diginetica,11,3.993930020217391,5.961849390359406,50.69009131721962,17.962111313583264,747.6064915657043,647523,71947,60858,GAT-TAGNN,5,results-5,0.000125
Diginetica,12,3.950845220828701,6.037803981183778,50.43434750580288,17.82470978939908,749.9121539592743,647523,71947,60858,GAT-TAGNN,5,results-5,6.25e-05
Yoochoose 1/64,1,5.5744576506878065,4.735951615875438,64.71812897120454,28.503327281374823,107.86624193191528,332874,36985,55898,GAT-SAGPool,1,results-gat-sagpool,
Yoochoose 1/64,2,4.48464684889863,4.516807286630083,67.41381641205895,30.063690261871763,106.6239333152771,332874,36985,55898,GAT-SAGPool,1,results-gat-sagpool,
Yoochoose 1/64,3,4.232131220676042,4.45310063527793,68.36555360281196,30.906966904200168,106.36262702941896,332874,36985,55898,GAT-SAGPool,1,results-gat-sagpool,
Yoochoose 1/64,4,3.795343266202017,4.365980973384889,69.47411112613221,32.331128859819714,106.0800244808197,332874,36985,55898,GAT-SAGPool,1,results-gat-sagpool,
Yoochoose 1/64,5,3.7033091530238647,4.374076188440595,69.37677436798703,32.3901580897186,105.83434534072876,332874,36985,55898,GAT-SAGPool,1,results-gat-sagpool,
Yoochoose 1/64,6,3.656665559874669,4.389685527011964,69.27673381100446,32.47976342552302,105.99161148071288,332874,36985,55898,GAT-SAGPool,1,results-gat-sagpool,
Yoochoose 1/64,7,3.5777649493887784,4.394565698116458,69.3064755982155,32.57117839347548,106.15217113494872,332874,36985,55898,GAT-SAGPool,1,results-gat-sagpool,
Yoochoose 1/64,8,3.57070397981162,4.399585119788672,69.26321481681762,32.53916761174756,105.61756420135498,332874,36985,55898,GAT-SAGPool,1,results-gat-sagpool,
Yoochoose 1/64,9,3.565039174379691,4.401757748397408,69.21184263890767,32.5474594702056,106.22631525993349,332874,36985,55898,GAT-SAGPool,1,results-gat-sagpool,
Yoochoose 1/64,10,3.5549290640564144,4.4025514703095405,69.19832364472083,32.542378728705934,106.19071221351624,332874,36985,55898,GAT-SAGPool,1,results-gat-sagpool,
Yoochoose 1/64,11,3.5539517046088975,4.403096667170218,69.20373124239556,32.547938873014594,105.81246018409728,332874,36985,55898,GAT-SAGPool,1,results-gat-sagpool,
Yoochoose 1/64,12,3.553950348972004,4.403583495668806,69.20373124239556,32.54143647218018,105.56417512893675,332874,36985,55898,GAT-SAGPool,1,results-gat-sagpool,
Diginetica,1,7.172862248736315,5.804054234028426,47.201412150610864,15.331601634612714,207.67560577392575,647523,71947,60858,GAT-SAGPool,1,results-gat-sagpool,
Diginetica,2,5.47383752233728,5.507764709831396,50.81240357485371,16.74567013599941,206.81690216064453,647523,71947,60858,GAT-SAGPool,1,results-gat-sagpool,
Diginetica,3,5.157132835064078,5.448336920867525,51.92433318970909,17.255316007039045,206.1206262111664,647523,71947,60858,GAT-SAGPool,1,results-gat-sagpool,
Diginetica,4,4.3935885140234126,5.247479037274075,55.464439101004906,19.49043549104438,206.6307966709137,647523,71947,60858,GAT-SAGPool,1,results-gat-sagpool,
Diginetica,5,4.156884632500771,5.282891853395137,55.32544789914798,19.44859678462569,206.4058301448822,647523,71947,60858,GAT-SAGPool,1,results-gat-sagpool,
Diginetica,6,4.0135011047400235,5.349976416901488,54.837588780630185,19.350771934677567,205.91447377204895,647523,71947,60858,GAT-SAGPool,1,results-gat-sagpool,
Diginetica,7,3.8134260691716553,5.3823817723726615,54.81396027631451,19.44259268325525,206.4792697429657,647523,71947,60858,GAT-SAGPool,1,results-gat-sagpool,
Diginetica,8,3.7919516786228646,5.398739560443382,54.71527652299609,19.435001666602833,206.2456572055817,647523,71947,60858,GAT-SAGPool,1,results-gat-sagpool,
Diginetica,9,3.776241479879507,5.40988798080638,54.62771206582623,19.39481799543887,205.15671515464783,647523,71947,60858,GAT-SAGPool,1,results-gat-sagpool,
